source,target,source_name,target_name,role,sum_box_office,avg_box_office,avg_rating,movies
6159,947,Ron Howard,Hans Zimmer,Music Composer,1802094563.0,257442080,6.64,"[{""id"": 591, ""title"": ""The Da Vinci Code"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0382625/"", ""rating"": 6.722, ""revenue"": 767820459}, {""id"": 2924, ""title"": ""Backdraft"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0101393/"", ""rating"": 6.637, ""revenue"": 152368585}, {""id"": 11499, ""title"": ""Frost/Nixon"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0870111/"", ""rating"": 7.304, ""revenue"": 18593156}, {""id"": 13448, ""title"": ""Angels & Demons"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0808151/"", ""rating"": 6.701, ""revenue"": 485930816}, {""id"": 44564, ""title"": ""The Dilemma"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1578275/"", ""rating"": 5.315, ""revenue"": 67112664}, {""id"": 96721, ""title"": ""Rush"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1979320/"", ""rating"": 7.71, ""revenue"": 90247624}, {""id"": 207932, ""title"": ""Inferno"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt3062096/"", ""rating"": 6.058, ""revenue"": 220021259}]"
6159,12650,Ron Howard,Richard Hiscott,Editor,57269863.0,57269863,7.02,"[{""id"": 847, ""title"": ""Willow"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0096446/"", ""rating"": 7.02, ""revenue"": 57269863}]"
6159,7783,Ron Howard,Adrian Biddle,Cinematographer,57269863.0,57269863,7.02,"[{""id"": 847, ""title"": ""Willow"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0096446/"", ""rating"": 7.02, ""revenue"": 57269863}]"
6159,153,Ron Howard,Thomas Newman,Music Composer,145151521.0,72575760,6.77,"[{""id"": 921, ""title"": ""Cinderella Man"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0352248/"", ""rating"": 7.531, ""revenue"": 108539911}, {""id"": 13698, ""title"": ""Gung Ho"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0091159/"", ""rating"": 6.017, ""revenue"": 36611610}]"
6159,1095,Ron Howard,Donald McAlpine,Cinematographer,126297830.0,126297830,6.7,"[{""id"": 1552, ""title"": ""Parenthood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0098067/"", ""rating"": 6.698, ""revenue"": 126297830}]"
6159,7885,Ron Howard,Randy Newman,Music Composer,174697830.0,87348915,6.65,"[{""id"": 1552, ""title"": ""Parenthood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0098067/"", ""rating"": 6.698, ""revenue"": 126297830}, {""id"": 12280, ""title"": ""The Paper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0110771/"", ""rating"": 6.6, ""revenue"": 48400000}]"
6159,9614,Ron Howard,Donald Peterman,Cinematographer,537569108.0,134392277,6.4,"[{""id"": 10328, ""title"": ""Cocoon"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088933/"", ""rating"": 6.605, ""revenue"": 85313124}, {""id"": 2619, ""title"": ""Splash"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088161/"", ""rating"": 6.253, ""revenue"": 69821334}, {""id"": 8871, ""title"": ""How the Grinch Stole Christmas"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0170016/"", ""rating"": 6.739, ""revenue"": 345823040}, {""id"": 13698, ""title"": ""Gung Ho"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0091159/"", ""rating"": 6.017, ""revenue"": 36611610}]"
6159,30149,Ron Howard,Mikael Salomon,Cinematographer,290152425.0,145076212,6.67,"[{""id"": 2924, ""title"": ""Backdraft"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0101393/"", ""rating"": 6.637, ""revenue"": 152368585}, {""id"": 11259, ""title"": ""Far and Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0104231/"", ""rating"": 6.7, ""revenue"": 137783840}]"
6159,491,Ron Howard,John Williams,Music Composer,137783840.0,137783840,6.7,"[{""id"": 11259, ""title"": ""Far and Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0104231/"", ""rating"": 6.7, ""revenue"": 137783840}]"
6159,2702,Ron Howard,John Seale,Cinematographer,48400000.0,48400000,6.6,"[{""id"": 12280, ""title"": ""The Paper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0110771/"", ""rating"": 6.6, ""revenue"": 48400000}]"
6159,929145,Ron Howard,Lorne Balfe,Music Composer,67112664.0,67112664,5.32,"[{""id"": 44564, ""title"": ""The Dilemma"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1578275/"", ""rating"": 5.315, ""revenue"": 67112664}]"
6159,1570,Ron Howard,Anthony Dod Mantle,Cinematographer,184168382.0,92084191,7.23,"[{""id"": 96721, ""title"": ""Rush"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1979320/"", ""rating"": 7.71, ""revenue"": 90247624}, {""id"": 205775, ""title"": ""In the Heart of the Sea"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1390411/"", ""rating"": 6.748, ""revenue"": 93920758}]"
6159,950,Ron Howard,Pietro Scalia,Editor,392952373.0,392952373,6.56,"[{""id"": 348350, ""title"": ""Solo: A Star Wars Story"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3778644/"", ""rating"": 6.564, ""revenue"": 392952373}]"
6159,1046612,Ron Howard,Bradford Young,Cinematographer,392952373.0,392952373,6.56,"[{""id"": 348350, ""title"": ""Solo: A Star Wars Story"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3778644/"", ""rating"": 6.564, ""revenue"": 392952373}]"
6159,11098,Ron Howard,John Powell,Music Composer,392952373.0,392952373,6.56,"[{""id"": 348350, ""title"": ""Solo: A Star Wars Story"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3778644/"", ""rating"": 6.564, ""revenue"": 392952373}]"
138,2294,Quentin Tarantino,Robert Rodriguez,Editor,683462451.0,97637493,7.14,"[{""id"": 5, ""title"": ""Four Rooms"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0113101/"", ""rating"": 5.788, ""revenue"": 4257354}, {""id"": 285923, ""title"": ""Grindhouse"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0462322/"", ""rating"": 6.983, ""revenue"": 25422088}, {""id"": 285923, ""title"": ""Grindhouse"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0462322/"", ""rating"": 6.983, ""revenue"": 25422088}, {""id"": 393, ""title"": ""Kill Bill: Vol. 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0378194/"", ""rating"": 7.876, ""revenue"": 152159461}, {""id"": 187, ""title"": ""Sin City"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0401792/"", ""rating"": 7.447, ""revenue"": 158733820}, {""id"": 187, ""title"": ""Sin City"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0401792/"", ""rating"": 7.447, ""revenue"": 158733820}, {""id"": 187, ""title"": ""Sin City"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0401792/"", ""rating"": 7.447, ""revenue"": 158733820}]"
138,156,Quentin Tarantino,Sally Menke,Editor,971762059.0,107973562,7.51,"[{""id"": 5, ""title"": ""Four Rooms"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0113101/"", ""rating"": 5.788, ""revenue"": 4257354}, {""id"": 285923, ""title"": ""Grindhouse"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0462322/"", ""rating"": 6.983, ""revenue"": 25422088}, {""id"": 184, ""title"": ""Jackie Brown"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0119396/"", ""rating"": 7.354, ""revenue"": 39673162}, {""id"": 1991, ""title"": ""Death Proof"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1028528/"", ""rating"": 6.826, ""revenue"": 31126421}, {""id"": 16869, ""title"": ""Inglourious Basterds"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0361748/"", ""rating"": 8.215, ""revenue"": 321457747}, {""id"": 500, ""title"": ""Reservoir Dogs"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0105236/"", ""rating"": 8.131, ""revenue"": 2859750}, {""id"": 680, ""title"": ""Pulp Fiction"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0110912/"", ""rating"": 8.488, ""revenue"": 213900000}, {""id"": 24, ""title"": ""Kill Bill: Vol. 1"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0266697/"", ""rating"": 7.969, ""revenue"": 180906076}, {""id"": 393, ""title"": ""Kill Bill: Vol. 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0378194/"", ""rating"": 7.876, ""revenue"": 152159461}]"
138,3113,Quentin Tarantino,Guillermo Navarro,Cinematographer,43930516.0,21965258,6.57,"[{""id"": 5, ""title"": ""Four Rooms"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0113101/"", ""rating"": 5.788, ""revenue"": 4257354}, {""id"": 184, ""title"": ""Jackie Brown"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0119396/"", ""rating"": 7.354, ""revenue"": 39673162}]"
138,149,Quentin Tarantino,Robert Richardson,Cinematographer,1609902886.0,268317148,7.9,"[{""id"": 16869, ""title"": ""Inglourious Basterds"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0361748/"", ""rating"": 8.215, ""revenue"": 321457747}, {""id"": 68718, ""title"": ""Django Unchained"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1853728/"", ""rating"": 8.172, ""revenue"": 425368238}, {""id"": 273248, ""title"": ""The Hateful Eight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3460252/"", ""rating"": 7.747, ""revenue"": 155760117}, {""id"": 24, ""title"": ""Kill Bill: Vol. 1"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0266697/"", ""rating"": 7.969, ""revenue"": 180906076}, {""id"": 466272, ""title"": ""Once Upon a Time\u2026 in Hollywood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt7131622/"", ""rating"": 7.438, ""revenue"": 374251247}, {""id"": 393, ""title"": ""Kill Bill: Vol. 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0378194/"", ""rating"": 7.876, ""revenue"": 152159461}]"
138,58194,Quentin Tarantino,Fred Raskin,Editor,955379602.0,318459867,7.79,"[{""id"": 68718, ""title"": ""Django Unchained"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1853728/"", ""rating"": 8.172, ""revenue"": 425368238}, {""id"": 273248, ""title"": ""The Hateful Eight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3460252/"", ""rating"": 7.747, ""revenue"": 155760117}, {""id"": 466272, ""title"": ""Once Upon a Time\u2026 in Hollywood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt7131622/"", ""rating"": 7.438, ""revenue"": 374251247}]"
138,1259,Quentin Tarantino,Ennio Morricone,Music Composer,155760117.0,155760117,7.75,"[{""id"": 273248, ""title"": ""The Hateful Eight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3460252/"", ""rating"": 7.747, ""revenue"": 155760117}]"
138,150,Quentin Tarantino,RZA,Music Composer,333065537.0,166532768,7.92,"[{""id"": 24, ""title"": ""Kill Bill: Vol. 1"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0266697/"", ""rating"": 7.969, ""revenue"": 180906076}, {""id"": 393, ""title"": ""Kill Bill: Vol. 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0378194/"", ""rating"": 7.876, ""revenue"": 152159461}]"
138,4500,Quentin Tarantino,John Debney,Music Composer,158733820.0,158733820,7.45,"[{""id"": 187, ""title"": ""Sin City"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0401792/"", ""rating"": 7.447, ""revenue"": 158733820}]"
138,5912,Quentin Tarantino,Graeme Revell,Music Composer,158733820.0,158733820,7.45,"[{""id"": 187, ""title"": ""Sin City"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0401792/"", ""rating"": 7.447, ""revenue"": 158733820}]"
525,3904,Christopher Nolan,Lee Smith,Editor,4623756685.0,660536669,8.06,"[{""id"": 157336, ""title"": ""Interstellar"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0816692/"", ""rating"": 8.419, ""revenue"": 701729206}, {""id"": 27205, ""title"": ""Inception"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1375666/"", ""rating"": 8.365, ""revenue"": 825532764}, {""id"": 155, ""title"": ""The Dark Knight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0468569/"", ""rating"": 8.5, ""revenue"": 1004558444}, {""id"": 1124, ""title"": ""The Prestige"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0482571/"", ""rating"": 8.205, ""revenue"": 109676311}, {""id"": 272, ""title"": ""Batman Begins"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0372784/"", ""rating"": 7.701, ""revenue"": 374218673}, {""id"": 374720, ""title"": ""Dunkirk"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt5013056/"", ""rating"": 7.455, ""revenue"": 527000000}, {""id"": 49026, ""title"": ""The Dark Knight Rises"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1345836/"", ""rating"": 7.777, ""revenue"": 1081041287}]"
525,74401,Christopher Nolan,Hoyte van Hoytema,Cinematographer,2536839380.0,634209845,7.83,"[{""id"": 157336, ""title"": ""Interstellar"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0816692/"", ""rating"": 8.419, ""revenue"": 701729206}, {""id"": 374720, ""title"": ""Dunkirk"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt5013056/"", ""rating"": 7.455, ""revenue"": 527000000}, {""id"": 577922, ""title"": ""Tenet"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6723592/"", ""rating"": 7.19, ""revenue"": 365304105}, {""id"": 872585, ""title"": ""Oppenheimer"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt15398776/"", ""rating"": 8.245, ""revenue"": 942806069}]"
525,947,Christopher Nolan,Hans Zimmer,Music Composer,4514080374.0,752346729,8.04,"[{""id"": 157336, ""title"": ""Interstellar"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0816692/"", ""rating"": 8.419, ""revenue"": 701729206}, {""id"": 27205, ""title"": ""Inception"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1375666/"", ""rating"": 8.365, ""revenue"": 825532764}, {""id"": 155, ""title"": ""The Dark Knight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0468569/"", ""rating"": 8.5, ""revenue"": 1004558444}, {""id"": 272, ""title"": ""Batman Begins"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0372784/"", ""rating"": 7.701, ""revenue"": 374218673}, {""id"": 374720, ""title"": ""Dunkirk"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt5013056/"", ""rating"": 7.455, ""revenue"": 527000000}, {""id"": 49026, ""title"": ""The Dark Knight Rises"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1345836/"", ""rating"": 7.777, ""revenue"": 1081041287}]"
525,563,Christopher Nolan,Dody Dorn,Editor,153437926.0,76718963,7.56,"[{""id"": 77, ""title"": ""Memento"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt0209144/"", ""rating"": 8.188, ""revenue"": 39723096}, {""id"": 320, ""title"": ""Insomnia"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0278504/"", ""rating"": 6.934, ""revenue"": 113714830}]"
525,559,Christopher Nolan,Wally Pfister,Cinematographer,3548465405.0,506923629,7.95,"[{""id"": 77, ""title"": ""Memento"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt0209144/"", ""rating"": 8.188, ""revenue"": 39723096}, {""id"": 27205, ""title"": ""Inception"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1375666/"", ""rating"": 8.365, ""revenue"": 825532764}, {""id"": 155, ""title"": ""The Dark Knight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0468569/"", ""rating"": 8.5, ""revenue"": 1004558444}, {""id"": 1124, ""title"": ""The Prestige"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0482571/"", ""rating"": 8.205, ""revenue"": 109676311}, {""id"": 272, ""title"": ""Batman Begins"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0372784/"", ""rating"": 7.701, ""revenue"": 374218673}, {""id"": 320, ""title"": ""Insomnia"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0278504/"", ""rating"": 6.934, ""revenue"": 113714830}, {""id"": 49026, ""title"": ""The Dark Knight Rises"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1345836/"", ""rating"": 7.777, ""revenue"": 1081041287}]"
525,558,Christopher Nolan,David Julyan,Music Composer,263162719.0,65790680,7.62,"[{""id"": 77, ""title"": ""Memento"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt0209144/"", ""rating"": 8.188, ""revenue"": 39723096}, {""id"": 1124, ""title"": ""The Prestige"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0482571/"", ""rating"": 8.205, ""revenue"": 109676311}, {""id"": 11660, ""title"": ""Following"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0154506/"", ""rating"": 7.15, ""revenue"": 48482}, {""id"": 320, ""title"": ""Insomnia"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0278504/"", ""rating"": 6.934, ""revenue"": 113714830}]"
525,1213,Christopher Nolan,James Newton Howard,Music Composer,1378777117.0,689388558,8.1,"[{""id"": 155, ""title"": ""The Dark Knight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0468569/"", ""rating"": 8.5, ""revenue"": 1004558444}, {""id"": 272, ""title"": ""Batman Begins"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0372784/"", ""rating"": 7.701, ""revenue"": 374218673}]"
525,70231,Christopher Nolan,Gareth Heal,Editor,48482.0,48482,7.15,"[{""id"": 11660, ""title"": ""Following"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0154506/"", ""rating"": 7.15, ""revenue"": 48482}]"
525,1113553,Christopher Nolan,Jennifer Lame,Editor,1308110174.0,654055087,7.72,"[{""id"": 577922, ""title"": ""Tenet"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6723592/"", ""rating"": 7.19, ""revenue"": 365304105}, {""id"": 872585, ""title"": ""Oppenheimer"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt15398776/"", ""rating"": 8.245, ""revenue"": 942806069}]"
525,928158,Christopher Nolan,Ludwig Göransson,Music Composer,1308110174.0,654055087,7.72,"[{""id"": 577922, ""title"": ""Tenet"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6723592/"", ""rating"": 7.19, ""revenue"": 365304105}, {""id"": 872585, ""title"": ""Oppenheimer"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt15398776/"", ""rating"": 8.245, ""revenue"": 942806069}]"
510,541,Tim Burton,Chris Lebenzon,Editor,3826117327.0,273294095,6.88,"[{""id"": 75, ""title"": ""Mars Attacks!"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0116996/"", ""rating"": 6.397, ""revenue"": 101371017}, {""id"": 118, ""title"": ""Charlie and the Chocolate Factory"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0367594/"", ""rating"": 7.041, ""revenue"": 474968763}, {""id"": 364, ""title"": ""Batman Returns"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0103776/"", ""rating"": 6.917, ""revenue"": 280000000}, {""id"": 522, ""title"": ""Ed Wood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0109707/"", ""rating"": 7.506, ""revenue"": 5887457}, {""id"": 587, ""title"": ""Big Fish"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0319061/"", ""rating"": 7.762, ""revenue"": 123218424}, {""id"": 869, ""title"": ""Planet of the Apes"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0133152/"", ""rating"": 5.73, ""revenue"": 362211740}, {""id"": 2668, ""title"": ""Sleepy Hollow"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0162661/"", ""rating"": 7.17, ""revenue"": 206071502}, {""id"": 3933, ""title"": ""Corpse Bride"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0121164/"", ""rating"": 7.537, ""revenue"": 118133252}, {""id"": 12155, ""title"": ""Alice in Wonderland"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt1014759/"", ""rating"": 6.629, ""revenue"": 1025467110}, {""id"": 13885, ""title"": ""Sweeney Todd: The Demon Barber of Fleet Street"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0408236/"", ""rating"": 7.197, ""revenue"": 152000000}, {""id"": 62214, ""title"": ""Frankenweenie"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt1142977/"", ""rating"": 6.955, ""revenue"": 81493846}, {""id"": 62213, ""title"": ""Dark Shadows"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1077368/"", ""rating"": 6.047, ""revenue"": 245527149}, {""id"": 329996, ""title"": ""Dumbo"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt3861390/"", ""rating"": 6.636, ""revenue"": 353284621}, {""id"": 283366, ""title"": ""Miss Peregrine's Home for Peculiar Children"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt1935859/"", ""rating"": 6.823, ""revenue"": 296482446}]"
